route_id,trip_id,service_id
1102,1391,28
201,13910,30
201,13911,30
201,13912,30
201,13913,30
201,13914,30
201,13915,30
201,13916,30
201,13917,30
201,13918,31
201,13919,31
1102,1392,28
201,13920,31
201,13921,31
201,13922,31
201,13923,31
201,13924,31
201,13925,31
201,13926,31
201,13927,31
201,13928,31
201,13929,31
1102,1393,28
201,13930,31
201,13931,31
201,13932,31
201,13933,31
201,13934,32
201,13935,32
201,13936,32
201,13937,32
201,13938,32
201,13939,32
1102,1394,28
201,13940,32
201,13941,32
201,13942,32
201,13943,32
201,13944,32
201,13945,32
201,13946,32
201,13947,32
201,13948,32
201,13949,33
1102,1395,28
201,13950,33
201,13951,33
201,13952,33
201,13953,33
201,13954,33
201,13955,33
201,13956,33
201,13957,33
201,13958,33
201,13959,33
1102,1396,28
201,13960,33
201,13961,33
201,13962,33
201,13963,33
201,13964,27
201,13965,28
201,13966,29
201,13967,30
201,13968,31
201,13969,27
1102,1397,28
201,13970,28
201,13971,29
201,13972,30
201,13973,31
201,13974,32
201,13975,27
201,13976,28
201,13977,29
201,13978,30
201,13979,31
1102,1398,28
201,13980,33
201,13981,27
201,13982,28
201,13983,29
201,13984,30
201,13985,31
201,13986,32
201,13987,27
201,13988,28
201,13989,29
1102,1399,28
201,13990,30
201,13991,31
201,13992,27
201,13993,28
201,13994,29
201,13995,30
201,13996,31
201,13997,27
201,13998,28
201,13999,29
1001,14,27
1001,140,27
1102,1400,28
201,14000,30
201,14001,31
201,14002,32
201,14003,27
201,14004,28
201,14005,29
201,14006,30
201,14007,31
201,14008,27
201,14009,28
1102,1401,28
201,14010,29
201,14011,30
201,14012,31
201,14013,27
201,14014,28
201,14015,29
201,14016,30
201,14017,31
201,14018,33
201,14019,32
1102,1402,28
201,14020,32
201,14021,32
201,14022,32
201,14023,32
201,14024,32
201,14025,32
201,14026,32
201,14027,32
201,14028,32
201,14029,32
1102,1403,28
201,14030,33
201,14031,33
201,14032,33
201,14033,33
201,14034,33
201,14035,33
201,14036,33
201,14037,33
201,14038,33
201,14039,33
1102,1404,28
201,14040,33
201,14041,33
201,14042,33
201,14043,33
201,14044,27
201,14045,28
201,14046,29
201,14047,30
201,14048,31
201,14049,32
1102,1405,28
201,14050,27
201,14051,28
201,14052,29
201,14053,30
201,14054,31
201,14055,33
201,14056,32
201,14057,27
201,14058,28
201,14059,29
1102,1406,28
201,14060,30
201,14061,31
201,14062,33
201,14063,27
201,14064,28
201,14065,29
201,14066,30
201,14067,31
201,14068,27
201,14069,27
1102,1407,28
201,14070,28
201,14071,28
201,14072,29
201,14073,29
201,14074,30
201,14075,30
201,14076,31
201,14077,31
201,14078,32
201,14079,27
1102,1408,28
201,14080,28
201,14081,29
201,14082,30
201,14083,31
201,14084,32
201,14085,27
201,14086,28
201,14087,29
201,14088,30
201,14089,31
1102,1409,28
201,14090,27
201,14091,28
201,14092,28
201,14093,29
201,14094,30
201,14095,30
201,14096,31
225,14097,27
225,14098,27
225,14099,27
1001,141,27
1102,1410,28
225,14100,27
225,14101,27
225,14102,27
225,14103,27
225,14104,27
225,14105,27
225,14106,27
225,14107,27
225,14108,27
225,14109,27
1102,1411,28
225,14110,27
225,14111,27
225,14112,28
225,14113,28
225,14114,28
225,14115,28
225,14116,28
225,14117,28
225,14118,28
225,14119,28
1102,1412,28
225,14120,28
225,14121,28
225,14122,28
225,14123,28
225,14124,28
225,14125,28
225,14126,28
225,14127,29
225,14128,29
225,14129,29
1102,1413,28
225,14130,29
225,14131,29
225,14132,29
225,14133,29
225,14134,29
225,14135,29
225,14136,29
225,14137,29
225,14138,29
225,14139,29
1102,1414,28
225,14140,29
225,14141,29
225,14142,30
225,14143,30
225,14144,30
225,14145,30
225,14146,30
225,14147,30
225,14148,30
225,14149,30
1102,1415,28
225,14150,30
225,14151,30
225,14152,30
225,14153,30
225,14154,30
225,14155,30
225,14156,30
225,14157,31
225,14158,31
225,14159,31
1102,1416,28
225,14160,31
225,14161,31
225,14162,31
225,14163,31
225,14164,31
225,14165,31
225,14166,31
225,14167,31
225,14168,31
225,14169,31
1102,1417,28
225,14170,31
225,14171,31
225,14172,32
225,14173,32
225,14174,32
225,14175,32
225,14176,32
225,14177,32
225,14178,32
225,14179,32
1102,1418,28
225,14180,32
225,14181,32
225,14182,32
225,14183,32
225,14184,32
225,14185,32
225,14186,32
225,14187,33
225,14188,33
225,14189,33
1102,1419,28
225,14190,33
225,14191,33
225,14192,33
225,14193,27
225,14194,27
225,14195,27
225,14196,27
225,14197,27
225,14198,27
225,14199,27
1001,142,27
1102,1420,28
225,14200,27
225,14201,27
225,14202,27
225,14203,27
225,14204,27
225,14205,27
225,14206,27
225,14207,27
225,14208,27
225,14209,28
1102,1421,28
225,14210,28
225,14211,28
225,14212,28
225,14213,28
225,14214,28
225,14215,28
225,14216,28
225,14217,28
225,14218,28
225,14219,28
1102,1422,28
225,14220,28
225,14221,28
225,14222,28
225,14223,28
225,14224,28
225,14225,29
225,14226,29
225,14227,29
225,14228,29
225,14229,29
1102,1423,28
225,14230,29
225,14231,29
225,14232,29
225,14233,29
225,14234,29
225,14235,29
225,14236,29
225,14237,29
225,14238,29
225,14239,29
1102,1424,28
225,14240,29
225,14241,30
225,14242,30
225,14243,30
225,14244,30
225,14245,30
225,14246,30
225,14247,30
225,14248,30
225,14249,30
1102,1425,28
225,14250,30
225,14251,30
225,14252,30
225,14253,30
225,14254,30
225,14255,30
225,14256,30
225,14257,31
225,14258,31
225,14259,31
1102,1426,29
225,14260,31
225,14261,31
225,14262,31
225,14263,31
225,14264,31
225,14265,31
225,14266,31
225,14267,31
225,14268,31
225,14269,31
1102,1427,29
225,14270,31
225,14271,31
225,14272,31
225,14273,32
225,14274,32
225,14275,32
225,14276,32
225,14277,32
225,14278,32
225,14279,32
1102,1428,29
225,14280,32
225,14281,32
225,14282,32
225,14283,32
225,14284,32
225,14285,32
225,14286,32
225,14287,32
225,14288,33
225,14289,33
1102,1429,29
225,14290,33
225,14291,33
225,14292,33
225,14293,33
225,14294,33
225,14295,33
225,14296,27
225,14297,27
225,14298,27
225,14299,28
1001,143,27
1102,1430,29
225,14300,28
225,14301,28
225,14302,29
225,14303,29
225,14304,29
225,14305,30
225,14306,30
225,14307,30
225,14308,31
225,14309,31
1102,1431,29
225,14310,31
225,14311,32
225,14312,32
225,14313,33
225,14314,33
225,14315,33
225,14316,33
225,14317,33
225,14318,33
225,14319,33
1102,1432,29
225,14320,33
225,14321,33
225,14322,33
225,14323,27
225,14324,27
225,14325,27
225,14326,27
225,14327,27
225,14328,27
225,14329,27
1102,1433,29
225,14330,27
225,14331,28
225,14332,28
225,14333,28
225,14334,28
225,14335,28
225,14336,28
225,14337,28
225,14338,28
225,14339,29
1102,1434,29
225,14340,29
225,14341,29
225,14342,29
225,14343,29
225,14344,29
225,14345,29
225,14346,29
225,14347,30
225,14348,30
225,14349,30
1102,1435,29
225,14350,30
225,14351,30
225,14352,30
225,14353,30
225,14354,30
225,14355,31
225,14356,31
225,14357,31
225,14358,31
225,14359,31
1102,1436,29
225,14360,31
225,14361,31
225,14362,31
225,14363,32
225,14364,32
225,14365,32
225,14366,32
225,14367,32
225,14368,32
225,14369,32
1102,1437,29
225,14370,32
225,14371,32
225,14372,27
225,14373,27
225,14374,28
225,14375,28
225,14376,29
225,14377,29
225,14378,30
225,14379,30
1102,1438,29
225,14380,31
225,14381,31
225,14382,32
225,14383,27
225,14384,27
225,14385,27
225,14386,27
225,14387,27
225,14388,27
225,14389,27
1102,1439,29
225,14390,27
225,14391,28
225,14392,28
225,14393,28
225,14394,28
225,14395,28
225,14396,28
225,14397,28
225,14398,28
225,14399,29
1001,144,27
1102,1440,29
225,14400,29
225,14401,29
225,14402,29
225,14403,29
225,14404,29
225,14405,29
225,14406,29
225,14407,30
225,14408,30
225,14409,30
1102,1441,29
225,14410,30
225,14411,30
225,14412,30
225,14413,30
225,14414,30
225,14415,31
225,14416,31
225,14417,31
225,14418,31
225,14419,31
1102,1442,29
225,14420,31
225,14421,31
225,14422,31
225,14423,32
225,14424,32
225,14425,32
225,14426,32
225,14427,32
225,14428,32
225,14429,32
1102,1443,29
225,14430,32
225,14431,32
225,14432,27
225,14433,27
225,14434,28
225,14435,28
225,14436,29
225,14437,29
225,14438,30
225,14439,30
1102,1444,29
225,14440,31
225,14441,31
225,14442,32
116,14443,27
116,14444,27
116,14445,27
116,14446,27
116,14447,27
116,14448,27
116,14449,27
1102,1445,29
116,14450,27
116,14451,27
116,14452,27
116,14453,27
116,14454,27
116,14455,27
116,14456,27
116,14457,27
116,14458,27
116,14459,27
1102,1446,29
116,14460,27
116,14461,28
116,14462,28
116,14463,28
116,14464,28
116,14465,28
116,14466,28
116,14467,28
116,14468,28
116,14469,28
1102,1447,29
116,14470,28
116,14471,28
116,14472,28
116,14473,28
116,14474,28
116,14475,28
116,14476,28
116,14477,28
116,14478,28
116,14479,29
1102,1448,29
116,14480,29
116,14481,29
116,14482,29
116,14483,29
116,14484,29
116,14485,29
116,14486,29
116,14487,29
116,14488,29
116,14489,29
1102,1449,29
116,14490,29
116,14491,29
116,14492,29
116,14493,29
116,14494,29
116,14495,29
116,14496,29
116,14497,30
116,14498,30
116,14499,30
1001,145,27
1102,1450,29
116,14500,30
116,14501,30
116,14502,30
116,14503,30
116,14504,30
116,14505,30
116,14506,30
116,14507,30
116,14508,30
116,14509,30
1102,1451,29
116,14510,30
116,14511,30
116,14512,30
116,14513,30
116,14514,30
116,14515,31
116,14516,31
116,14517,31
116,14518,31
116,14519,31
1102,1452,29
116,14520,31
116,14521,31
116,14522,31
116,14523,31
116,14524,31
116,14525,31
116,14526,31
116,14527,31
116,14528,31
116,14529,31
1102,1453,29
116,14530,31
116,14531,31
116,14532,31
116,14533,32
116,14534,32
116,14535,32
116,14536,32
116,14537,32
116,14538,32
116,14539,32
1102,1454,29
116,14540,32
116,14541,32
116,14542,32
116,14543,32
116,14544,32
116,14545,32
116,14546,27
116,14547,28
116,14548,29
116,14549,30
1102,1455,29
116,14550,31
116,14551,32
116,14552,27
116,14553,27
116,14554,27
116,14555,27
116,14556,27
116,14557,27
116,14558,27
116,14559,27
1102,1456,29
116,14560,27
116,14561,27
116,14562,27
116,14563,27
116,14564,27
116,14565,27
116,14566,27
116,14567,27
116,14568,27
116,14569,28
1102,1457,29
116,14570,28
116,14571,28
116,14572,28
116,14573,28
116,14574,28
116,14575,28
116,14576,28
116,14577,28
116,14578,28
116,14579,28
1102,1458,29
116,14580,28
116,14581,28
116,14582,28
116,14583,28
116,14584,28
116,14585,28
116,14586,29
116,14587,29
116,14588,29
116,14589,29
1102,1459,29
116,14590,29
116,14591,29
116,14592,29
116,14593,29
116,14594,29
116,14595,29
116,14596,29
116,14597,29
116,14598,29
116,14599,29
1001,146,27
1102,1460,29
116,14600,29
116,14601,29
116,14602,29
116,14603,30
116,14604,30
116,14605,30
116,14606,30
116,14607,30
116,14608,30
116,14609,30
1102,1461,29
116,14610,30
116,14611,30
116,14612,30
116,14613,30
116,14614,30
116,14615,30
116,14616,30
116,14617,30
116,14618,30
116,14619,30
1102,1462,29
116,14620,31
116,14621,31
116,14622,31
116,14623,31
116,14624,31
116,14625,31
116,14626,31
116,14627,31
116,14628,31
116,14629,31
1102,1463,29
116,14630,31
116,14631,31
116,14632,31
116,14633,31
116,14634,31
116,14635,31
116,14636,31
116,14637,32
116,14638,32
116,14639,32
1102,1464,29
116,14640,32
116,14641,32
116,14642,32
116,14643,32
116,14644,32
116,14645,32
116,14646,32
116,14647,32
116,14648,32
117,14649,27
1102,1465,29
117,14650,28
117,14651,29
117,14652,30
117,14653,31
117,14654,32
117,14655,27
117,14656,27
117,14657,27
117,14658,27
117,14659,27
1102,1466,29
117,14660,27
117,14661,27
117,14662,27
117,14663,27
117,14664,27
117,14665,27
117,14666,27
117,14667,27
117,14668,27
117,14669,27
1102,1467,29
117,14670,28
117,14671,28
117,14672,28
117,14673,28
117,14674,28
117,14675,28
117,14676,28
117,14677,28
117,14678,28
117,14679,28
1102,1468,29
117,14680,28
117,14681,28
117,14682,28
117,14683,28
117,14684,28
117,14685,29
117,14686,29
117,14687,29
117,14688,29
117,14689,29
1102,1469,29
117,14690,29
117,14691,29
117,14692,29
117,14693,29
117,14694,29
117,14695,29
117,14696,29
117,14697,29
117,14698,29
117,14699,29
1001,147,27
1102,1470,29
117,14700,30
117,14701,30
117,14702,30
117,14703,30
117,14704,30
117,14705,30
117,14706,30
117,14707,30
117,14708,30
117,14709,30
1102,1471,29
117,14710,30
117,14711,30
117,14712,30
117,14713,30
117,14714,30
117,14715,31
117,14716,31
117,14717,31
117,14718,31
117,14719,31
1102,1472,29
117,14720,31
117,14721,31
117,14722,31
117,14723,31
117,14724,31
117,14725,31
117,14726,31
117,14727,31
117,14728,31
117,14729,31
1102,1473,29
117,14730,32
117,14731,32
117,14732,32
117,14733,32
117,14734,32
117,14735,32
117,14736,32
117,14737,32
117,14738,32
117,14739,32
1102,1474,29
117,14740,27
117,14741,27
117,14742,27
117,14743,27
117,14744,28
117,14745,28
117,14746,28
117,14747,28
117,14748,29
117,14749,29
1102,1475,29
117,14750,29
117,14751,29
117,14752,30
117,14753,30
117,14754,30
117,14755,30
117,14756,31
117,14757,31
117,14758,31
117,14759,31
1102,1476,29
117,14760,32
117,14761,32
117,14762,27
117,14763,28
117,14764,29
117,14765,30
117,14766,31
117,14767,27
117,14768,28
117,14769,29
1102,1477,29
117,14770,30
117,14771,31
117,14772,32
117,14773,32
117,14774,32
117,14775,27
117,14776,28
117,14777,29
117,14778,30
117,14779,31
1102,1478,29
117,14780,32
117,14781,27
117,14782,27
117,14783,27
117,14784,27
117,14785,27
117,14786,27
117,14787,27
117,14788,27
117,14789,27
1102,1479,29
117,14790,27
117,14791,27
117,14792,27
117,14793,27
117,14794,27
117,14795,27
117,14796,28
117,14797,28
117,14798,28
117,14799,28
1001,148,28
1102,1480,29
117,14800,28
117,14801,28
117,14802,28
117,14803,28
117,14804,28
117,14805,28
117,14806,28
117,14807,28
117,14808,28
117,14809,28
1102,1481,29
117,14810,28
117,14811,29
117,14812,29
117,14813,29
117,14814,29
117,14815,29
117,14816,29
117,14817,29
117,14818,29
117,14819,29
1102,1482,29
117,14820,29
117,14821,29
117,14822,29
117,14823,29
117,14824,29
117,14825,29
117,14826,30
117,14827,30
117,14828,30
117,14829,30
1102,1483,29
117,14830,30
117,14831,30
117,14832,30
117,14833,30
117,14834,30
117,14835,30
117,14836,30
117,14837,30
117,14838,30
117,14839,30
1102,1484,29
117,14840,30
117,14841,31
117,14842,31
117,14843,31
117,14844,31
117,14845,31
117,14846,31
117,14847,31
117,14848,31
117,14849,31
1102,1485,29
117,14850,31
117,14851,31
117,14852,31
117,14853,31
117,14854,31
117,14855,31
117,14856,32
117,14857,32
117,14858,32
117,14859,32
1102,1486,29
117,14860,32
117,14861,32
117,14862,32
117,14863,32
117,14864,32
117,14865,32
117,14866,32
117,14867,27
117,14868,28
117,14869,29
1102,1487,29
117,14870,30
117,14871,31
117,14872,32
224,14873,27
224,14874,27
224,14875,28
224,14876,28
224,14877,29
224,14878,29
224,14879,30
1102,1488,29
224,14880,30
224,14881,31
224,14882,31
224,14883,32
224,14884,32
224,14885,33
224,14886,33
224,14887,27
224,14888,27
224,14889,27
1102,1489,29
224,14890,27
224,14891,27
224,14892,28
224,14893,28
224,14894,28
224,14895,28
224,14896,28
224,14897,29
224,14898,29
224,14899,29
1001,149,28
1102,1490,29
224,14900,29
224,14901,29
224,14902,30
224,14903,30
224,14904,30
224,14905,30
224,14906,30
224,14907,31
224,14908,31
224,14909,31
1102,1491,29
224,14910,31
224,14911,31
224,14912,32
224,14913,32
224,14914,32
224,14915,32
224,14916,32
224,14917,33
224,14918,33
224,14919,33
1102,1492,29
224,14920,33
224,14921,33
224,14922,27
224,14923,27
224,14924,28
224,14925,28
224,14926,29
224,14927,29
224,14928,30
224,14929,30
1102,1493,29
224,14930,31
224,14931,31
224,14932,32
224,14933,32
224,14934,33
224,14935,33
224,14936,27
224,14937,28
224,14938,29
224,14939,30
1102,1494,29
224,14940,31
224,14941,32
224,14942,33
224,14943,27
224,14944,27
224,14945,27
224,14946,27
224,14947,27
224,14948,28
224,14949,28
1102,1495,29
224,14950,28
224,14951,28
224,14952,28
224,14953,29
224,14954,29
224,14955,29
224,14956,29
224,14957,29
224,14958,30
224,14959,30
1102,1496,29
224,14960,30
224,14961,30
224,14962,30
224,14963,31
224,14964,31
224,14965,31
224,14966,31
224,14967,31
224,14968,32
224,14969,32
1102,1497,29
224,14970,32
224,14971,32
224,14972,32
224,14973,33
224,14974,33
224,14975,33
224,14976,33
224,14977,33
223,14978,27
223,14979,27
1102,1498,29
223,14980,27
223,14981,27
223,14982,27
223,14983,27
223,14984,27
223,14985,27
223,14986,27
223,14987,27
223,14988,27
223,14989,27
1102,1499,29
223,14990,27
223,14991,27
223,14992,27
223,14993,27
223,14994,27
223,14995,27
223,14996,27
223,14997,27
223,14998,28
223,14999,28
1001,15,27
1001,150,28
1102,1500,29
223,15000,28
223,15001,28
223,15002,28
223,15003,28
223,15004,28
223,15005,28
223,15006,28
223,15007,28
223,15008,28
223,15009,28
1102,1501,29
223,15010,28
223,15011,28
223,15012,28
223,15013,28
223,15014,28
223,15015,28
223,15016,28
223,15017,28
223,15018,29
223,15019,29
1102,1502,29
223,15020,29
223,15021,29
223,15022,29
223,15023,29
223,15024,29
223,15025,29
223,15026,29
223,15027,29
223,15028,29
223,15029,29
1102,1503,29
223,15030,29
223,15031,29
223,15032,29
223,15033,29
223,15034,29
223,15035,29
223,15036,29
223,15037,29
223,15038,30
223,15039,30
1102,1504,29
223,15040,30
223,15041,30
223,15042,30
223,15043,30
223,15044,30
223,15045,30
223,15046,30
223,15047,30
223,15048,30
223,15049,30
1102,1505,29
223,15050,30
223,15051,30
223,15052,30
223,15053,30
223,15054,30
223,15055,30
223,15056,30
223,15057,30
223,15058,31
223,15059,31
1102,1506,29
223,15060,31
223,15061,31
223,15062,31
223,15063,31
223,15064,31
223,15065,31
223,15066,31
223,15067,31
223,15068,31
223,15069,31
1102,1507,29
223,15070,31
223,15071,31
223,15072,31
223,15073,31
223,15074,31
223,15075,31
223,15076,31
223,15077,31
223,15078,32
223,15079,32
1102,1508,29
223,15080,32
223,15081,32
223,15082,32
223,15083,32
223,15084,32
223,15085,32
223,15086,32
223,15087,32
223,15088,32
223,15089,32
1102,1509,30
223,15090,32
223,15091,32
223,15092,32
223,15093,32
223,15094,32
223,15095,32
223,15096,32
223,15097,32
223,15098,33
223,15099,33
1001,151,28
1102,1510,30
223,15100,33
223,15101,33
223,15102,33
223,15103,33
223,15104,33
223,15105,33
223,15106,33
223,15107,33
223,15108,33
223,15109,33
1102,1511,30
223,15110,33
223,15111,33
223,15112,33
223,15113,33
223,15114,33
223,15115,33
223,15116,33
223,15117,33
215,15118,32
215,15119,33
1102,1512,30
215,15120,27
215,15121,27
215,15122,27
215,15123,27
215,15124,27
215,15125,27
215,15126,27
215,15127,28
215,15128,28
215,15129,28
1102,1513,30
215,15130,28
215,15131,28
215,15132,28
215,15133,28
215,15134,29
215,15135,29
215,15136,29
215,15137,29
215,15138,29
215,15139,29
1102,1514,30
215,15140,29
215,15141,30
215,15142,30
215,15143,30
215,15144,30
215,15145,30
215,15146,30
215,15147,30
215,15148,31
215,15149,31
1102,1515,30
215,15150,31
215,15151,31
215,15152,31
215,15153,31
215,15154,31
215,15155,32
215,15156,32
215,15157,32
215,15158,32
215,15159,32
1102,1516,30
215,15160,32
215,15161,33
215,15162,33
215,15163,33
215,15164,33
215,15165,33
215,15166,33
215,15167,27
215,15168,27
215,15169,27
1102,1517,30
215,15170,27
215,15171,27
215,15172,27
215,15173,27
215,15174,27
215,15175,27
215,15176,27
215,15177,28
215,15178,28
215,15179,28
1102,1518,30
215,15180,28
215,15181,28
215,15182,28
215,15183,28
215,15184,28
215,15185,28
215,15186,28
215,15187,29
215,15188,29
215,15189,29
1102,1519,30
215,15190,29
215,15191,29
215,15192,29
215,15193,29
215,15194,29
215,15195,29
215,15196,29
215,15197,30
215,15198,30
215,15199,30
1001,152,28
1102,1520,30
215,15200,30
215,15201,30
215,15202,30
215,15203,30
215,15204,30
215,15205,30
215,15206,30
215,15207,31
215,15208,31
215,15209,31
1102,1521,30
215,15210,31
215,15211,27
215,15212,28
215,15213,29
215,15214,30
215,15215,31
215,15216,32
215,15217,32
215,15218,32
215,15219,32
1102,1522,30
215,15220,33
215,15221,33
215,15222,33
215,15223,33
215,15224,33
215,15225,33
215,15226,33
215,15227,27
215,15228,28
215,15229,29
1102,1523,30
215,15230,30
215,15231,31
215,15232,32
215,15233,32
215,15234,32
215,15235,33
215,15236,33
215,15237,33
215,15238,33
215,15239,33
1102,1524,30
215,15240,33
215,15241,31
215,15242,31
215,15243,31
215,15244,31
215,15245,31
215,15246,31
215,15247,32
215,15248,32
215,15249,32
1102,1525,30
215,15250,32
215,15251,32
215,15252,32
215,15253,32
215,15254,32
215,15255,32
215,15256,33
215,15257,33
215,15258,33
215,15259,33
1102,1526,30
215,15260,33
215,15261,33
215,15262,33
215,15263,27
215,15264,27
215,15265,27
215,15266,28
215,15267,28
215,15268,28
215,15269,29
1102,1527,30
215,15270,29
215,15271,29
215,15272,30
215,15273,30
215,15274,30
215,15275,31
215,15276,31
215,15277,31
215,15278,32
215,15279,32
1102,1528,30
215,15280,27
215,15281,27
215,15282,27
215,15283,27
215,15284,28
215,15285,28
215,15286,28
215,15287,28
215,15288,29
215,15289,29
1102,1529,30
215,15290,29
215,15291,29
215,15292,30
215,15293,30
215,15294,30
215,15295,30
215,15296,31
215,15297,31
215,15298,31
215,15299,31
1001,153,28
1102,1530,30
215,15300,32
215,15301,32
215,15302,32
215,15303,27
215,15304,27
215,15305,27
215,15306,28
215,15307,28
215,15308,28
215,15309,29
1102,1531,30
215,15310,29
215,15311,29
215,15312,30
215,15313,30
215,15314,30
215,15315,31
215,15316,31
215,15317,31
215,15318,32
215,15319,32
1102,1532,30
5000,15320,32
5000,15321,32
5000,15322,32
5000,15323,32
5000,15324,32
5000,15325,32
183,15326,27
183,15327,28
183,15328,29
183,15329,30
1102,1533,30
183,15330,31
183,15331,32
183,15332,27
183,15333,27
183,15334,27
183,15335,27
183,15336,27
183,15337,27
183,15338,27
183,15339,27
1102,1534,30
183,15340,27
183,15341,27
183,15342,27
183,15343,27
183,15344,27
183,15345,28
183,15346,28
183,15347,28
183,15348,28
183,15349,28
1102,1535,30
183,15350,28
183,15351,28
183,15352,28
183,15353,28
183,15354,28
183,15355,28
183,15356,28
183,15357,28
183,15358,29
183,15359,29
1102,1536,30
183,15360,29
183,15361,29
183,15362,29
183,15363,29
183,15364,29
183,15365,29
183,15366,29
183,15367,29
183,15368,29
183,15369,29
1102,1537,30
183,15370,29
183,15371,30
183,15372,30
183,15373,30
183,15374,30
183,15375,30
183,15376,30
183,15377,30
183,15378,30
183,15379,30
1102,1538,30
183,15380,30
183,15381,30
183,15382,30
183,15383,30
183,15384,31
183,15385,31
183,15386,31
183,15387,31
183,15388,31
183,15389,31
1102,1539,30
183,15390,31
183,15391,31
183,15392,31
183,15393,31
183,15394,31
183,15395,31
183,15396,31
183,15397,32
183,15398,32
183,15399,32
1001,154,28
1102,1540,30
183,15400,32
183,15401,32
183,15402,32
183,15403,32
183,15404,27
183,15405,27
183,15406,27
183,15407,27
183,15408,27
183,15409,27
1102,1541,30
183,15410,27
183,15411,27
183,15412,27
183,15413,27
183,15414,27
183,15415,27
183,15416,27
183,15417,28
183,15418,28
183,15419,28
1102,1542,30
183,15420,28
183,15421,28
183,15422,28
183,15423,28
183,15424,28
183,15425,28
183,15426,28
183,15427,28
183,15428,28
183,15429,28
1102,1543,30
183,15430,29
183,15431,29
183,15432,29
183,15433,29
183,15434,29
183,15435,29
183,15436,29
183,15437,29
183,15438,29
183,15439,29
1102,1544,30
183,15440,29
183,15441,29
183,15442,29
183,15443,30
183,15444,30
183,15445,30
183,15446,30
183,15447,30
183,15448,30
183,15449,30
1102,1545,30
183,15450,30
183,15451,30
183,15452,30
183,15453,30
183,15454,30
183,15455,30
183,15456,31
183,15457,31
183,15458,31
183,15459,31
1102,1546,30
183,15460,31
183,15461,31
183,15462,31
183,15463,31
183,15464,31
183,15465,31
183,15466,31
183,15467,31
183,15468,31
183,15469,32
1102,1547,30
183,15470,32
183,15471,32
183,15472,32
183,15473,32
183,15474,32
183,15475,32
183,15476,27
183,15477,28
183,15478,29
183,15479,30
1102,1548,30
183,15480,31
183,15481,32
248,15482,27
248,15483,27
248,15484,28
248,15485,28
248,15486,29
248,15487,29
248,15488,30
248,15489,30
1102,1549,30
248,15490,31
248,15491,31
248,15492,32
248,15493,32
248,15494,33
248,15495,27
248,15496,27
248,15497,27
248,15498,27
248,15499,27
1001,155,28
1102,1550,30
248,15500,27
248,15501,27
248,15502,27
248,15503,27
248,15504,27
248,15505,28
248,15506,28
248,15507,28
248,15508,28
248,15509,28
1102,1551,30
248,15510,28
248,15511,28
248,15512,28
248,15513,28
248,15514,28
248,15515,29
248,15516,29
248,15517,29
248,15518,29
248,15519,29
1102,1552,30
248,15520,29
248,15521,29
248,15522,29
248,15523,29
248,15524,29
248,15525,30
248,15526,30
248,15527,30
248,15528,30
248,15529,30
1102,1553,30
248,15530,30
248,15531,30
248,15532,30
248,15533,30
248,15534,30
248,15535,31
248,15536,31
248,15537,31
248,15538,31
248,15539,31
1102,1554,30
248,15540,31
248,15541,31
248,15542,31
248,15543,31
248,15544,31
248,15545,32
248,15546,32
248,15547,32
248,15548,32
248,15549,32
1102,1555,30
248,15550,32
248,15551,32
248,15552,32
248,15553,32
248,15554,32
248,15555,33
248,15556,33
248,15557,33
248,15558,33
248,15559,33
1102,1556,30
248,15560,27
248,15561,27
248,15562,27
248,15563,27
248,15564,27
248,15565,27
248,15566,27
248,15567,27
248,15568,27
248,15569,27
1102,1557,30
248,15570,27
248,15571,28
248,15572,28
248,15573,28
248,15574,28
248,15575,27
248,15576,28
248,15577,29
248,15578,30
248,15579,31
1102,1558,30
248,15580,32
248,15581,27
248,15582,27
248,15583,27
248,15584,28
248,15585,28
248,15586,28
248,15587,29
248,15588,29
248,15589,29
1102,1559,30
248,15590,30
248,15591,30
248,15592,30
248,15593,31
248,15594,31
248,15595,31
248,15596,32
248,15597,32
248,15598,32
248,15599,33
1001,156,28
1102,1560,30
248,15600,33
248,15601,28
248,15602,28
248,15603,28
248,15604,28
248,15605,28
248,15606,28
248,15607,28
248,15608,29
248,15609,29
1102,1561,30
248,15610,29
248,15611,29
248,15612,29
248,15613,29
248,15614,29
248,15615,29
248,15616,29
248,15617,29
248,15618,29
248,15619,30
1102,1562,30
248,15620,30
248,15621,30
248,15622,30
248,15623,30
248,15624,30
248,15625,30
248,15626,30
248,15627,30
248,15628,30
248,15629,30
1102,1563,30
248,15630,31
248,15631,31
248,15632,31
248,15633,31
248,15634,31
248,15635,31
248,15636,31
248,15637,31
248,15638,31
248,15639,31
1102,1564,30
248,15640,31
248,15641,32
248,15642,32
248,15643,32
248,15644,32
248,15645,32
248,15646,32
248,15647,32
248,15648,32
248,15649,32
1102,1565,30
248,15650,32
248,15651,32
248,15652,33
248,15653,33
248,15654,33
248,15655,33
248,15656,33
16,15657,27
16,15658,27
16,15659,27
1102,1566,30
16,15660,27
16,15661,27
16,15662,27
16,15663,27
16,15664,27
16,15665,27
16,15666,27
16,15667,27
16,15668,27
16,15669,27
1102,1567,30
16,15670,27
16,15671,27
16,15672,27
16,15673,27
16,15674,27
16,15675,27
16,15676,27
16,15677,27
16,15678,27
16,15679,27
1102,1568,30
16,15680,27
16,15681,27
16,15682,27
16,15683,27
